id,type,category,subcategory,tags,file,class
294,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['car_parts', 'high_poly', 'muscle_car', 'parts', 's-class', 'sportcar', 's-segment', 'supercar']",data/4df7c2cb-385a-44fe-85b7-00ba2f02f710.png,2
2692,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['impeks_bank', 'moscow', 'russia', 'street', 'vozdvizhenka']",data/9aad1da4-f84c-4584-8deb-44c7948aab4a.png,0
911,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['neutral', 'softbox', 'studios']",data/20ab2f26-7daf-4828-888e-786ca2937d48.png,0
961,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'studios', 'warm']",data/8bda5d0b-8437-452b-bea0-5db1153502ec.jpg,0
1449,"{'id': 1, 'name': '3D Models'}","{'id': 6, 'name': 'Industrial', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 64, 'name': 'Factory', 'category': {'id': 6, 'name': 'Industrial', 'type': {'id': 1, 'name': '3D Models'}}}","['energy', 'factory', 'industrial', 'pipes', 'power', 'reactor', 'refinery']",data/4777615e-a47d-49bf-a631-b06fdb540169.png,0
717,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cold', 'lamps', 'low_contrast', 'studio']",data/9e24d6d5-dc52-45bd-bcbe-b745c354a7a5.png,0
1814,"{'id': 4, 'name': 'Footages'}","{'id': 39, 'name': 'Sparks', 'type': {'id': 4, 'name': 'Footages'}}",,"['blast', 'explosion', 'flash', 'sparks']",data/2f05ae70-e59b-44ee-bc5c-38f40846f1a5.jpg,0
1571,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['burst', 'explosion', 'feathers', 'gap', 'hit', 'shot']",data/fdddede2-a374-4b89-be58-625e77355526.png,0
2230,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['architecture', 'city', 'futuristic', 'kitbash', 'megapolis', 'museums', 'parametricism', 'skyline', 'skyscraper', 'stadiums', 'utopia']",data/944adc5b-ce80-4374-88f9-23d029af2cc9.png,0
2221,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['buildings', 'city', 'cyberpunk', 'japan', 'kitbash', 'megapolis', 'skyline', 'skyscraper', 'tokyo']",data/2e0dd212-842b-4521-bb02-2c2c5ce8bbf5.png,0
1219,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'cyan', 'lamps', 'round', 'studios']",data/3db04ce0-43bb-4483-8424-684c74597656.jpg,0
1242,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'neutral', 'round', 'studios']",data/b257a31a-27ee-4222-b457-3efa7a7cd96b.jpg,0
2498,"{'id': 1, 'name': '3D Models'}","{'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 63, 'name': 'Megapolis', 'category': {'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}}","['car', 'light_bollard', 'street', 'traffic', 'transport']",data/2c47ab31-e3eb-4525-a4af-c70c27cbcf7c.png,0
433,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['cabriolet', 'convertible', 'f-body', 'muscle_car', 'pontiac', 'sportcar']",data/b09bbe5f-49de-4014-bbbf-2cfe3978b193.png,2
2219,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['architecture', 'historic', 'islamic', 'kitbash', 'middle_east', 'muslim', 'old', 'religious']",data/efdd3a3f-cac6-46c4-b236-6971ad3ddc64.png,0
1983,"{'id': 19, 'name': 'VJ Loops'}","{'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}",,"['abstract', 'gradient', 'neon', 'turbulence']",data/d72189b5-c6be-4f8e-9ebc-1480d346b5d3.jpg,0
2263,"{'id': 11, 'name': 'Setups'}","{'id': 137, 'name': 'LED Facades', 'type': {'id': 11, 'name': 'Setups'}}",,"['3dgag', 'coex', 'gangnam', 'korea', 'k-pop', 'kpop', 'seoul']",data/368db693-2ffa-4680-bf7b-5359260be699.jpg,0
2599,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 43, 'name': 'Transportation', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['block', 'border', 'road', 'street']",data/14215616-73fc-4f7f-aa4c-482d62e12522.png,0
295,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['gmc', 'off-road', 'pickup_truck']",data/fe9b1fb9-b155-470c-ad19-8d628dde08a3.png,2
1541,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['bang', 'explosion', 'shot', 'smoke', 'sparks']",data/bdf932e2-02bb-430f-a83b-0d4bef84ef8b.png,0
1418,"{'id': 5, 'name': 'HUD'}","{'id': 56, 'name': 'Other', 'type': {'id': 5, 'name': 'HUD'}}",,"['data', 'digital', 'hud', 'infographics', 'interface', 'lines', 'medicine', 'scheme', 'transportation', 'шурешки']",data/ce73abd2-23d2-48c0-911c-eb36de77b39e.jpg,0
3341,"{'id': 2, 'name': 'Textures'}","{'id': 175, 'name': 'cyber', 'type': {'id': 2, 'name': 'Textures'}}",,"['cyber', 'cyberpunk', 'neon', 'pixel', 'sign']",data/1cb9100c-2c37-4855-b9f2-691ee0a8925f.jpg,0
3276,"{'id': 4, 'name': 'Footages'}","{'id': 116, 'name': 'Dust', 'type': {'id': 4, 'name': 'Footages'}}",,"['dust', 'explosion']",data/144245f5-5782-4690-9a6d-c5796520001b.jpg,0
1967,"{'id': 4, 'name': 'Footages'}","{'id': 101, 'name': 'Particles', 'type': {'id': 4, 'name': 'Footages'}}",,"['curtain', 'fall', 'finale', 'particles', 'trans']",data/8d0adf5a-230d-4489-8ed5-d8641cf9278f.jpg,0
3198,"{'id': 19, 'name': 'VJ Loops'}","{'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}","{'id': 176, 'name': 'Other', 'category': {'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}}","['abstract', 'loop', 'warp']",data/01d89062-c969-4eec-a990-e40d408c185f.jpg,0
2648,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['moscow', 'ostozhenka', 'russia', 'street']",data/e2f0c9e5-0df6-470b-b85d-1cc905e004dd.png,0
1165,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'red', 'round', 'studios']",data/7e2b6131-00e7-4bfc-8d7d-3b46dd1485f4.jpg,0
976,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamp', 'neutral', 'spotlight', 'studios']",data/4aa546b3-b7a0-4e35-bd2c-19754d316a42.jpg,0
2029,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 35, 'name': 'Casual People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['body_scan', 'casual', 'fitness', 'human', 'sport', 'woman']",data/f247f239-4c9c-4cb4-8917-c2ed8a9fccb2.png,0
1556,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['bang', 'explosion', 'shot', 'smoke', 'sparks']",data/43e4e529-f741-402f-868e-ade452ff2bb3.png,0
664,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['artificial_light', 'low_contrast', 'neutral', 'studio']",data/3bce0474-c01a-4ad9-8c8c-37a799b8be69.png,0
2122,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 36, 'name': 'Business People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['asian', 'body_scan', 'business', 'conversation', 'human', 'office', 'read', 'sitting', 'smartphone', 'standing', 'talking', 'woman', 'women']",data/db9d22be-a2c0-4b7f-8668-4b7034ee1ed7.png,0
779,"{'id': 3, 'name': 'HDRI'}","{'id': 34, 'name': 'Other', 'type': {'id': 3, 'name': 'HDRI'}}",,"['blue', 'lamps', 'low_contrast', 'orange', 'warm']",data/bfb345c4-7a21-47cb-83d4-eb1f9247d380.png,0
1650,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['blaze', 'blust', 'burn', 'explosion', 'fire', 'flame']",data/4f8fa346-3d34-4580-9f0e-cbf119a85e34.jpg,0
2867,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['aira', 'crops', 'grass', 'grassland', 'meadow', 'plants']",data/41d0f07e-989c-401a-80c7-78870eaac9e1.png,1
1568,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['burst', 'explosion', 'feathers', 'gap', 'hit', 'shot']",data/dc8b7b3f-7421-4fa4-9621-73fad0c80079.png,0
1502,"{'id': 4, 'name': 'Footages'}","{'id': 115, 'name': 'Splashes', 'type': {'id': 4, 'name': 'Footages'}}",,"['blood', 'carnage', 'hit', 'horror', 'massacre', 'red', 'splash', 'splatter']",data/db8de093-b3c8-48ac-a49e-1c3b4f947aa3.jpg,0
1048,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamp', 'round', 'studios', 'warm']",data/51b87daf-8c3f-40c6-a051-c4e4e266bcbc.jpg,0
1307,"{'id': 11, 'name': 'Setups'}","{'id': 85, 'name': 'Dome', 'type': {'id': 11, 'name': 'Setups'}}",,"['mapping', 'museum', 'victory', 'war']",data/40e04e85-ddd1-4d02-b84e-19a401b74f07.png,0
2476,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 98, 'name': 'Home', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['decor', 'outdoor', 'plants', 'pot', 'street', 'urban']",data/b1af1051-13bf-426c-889a-3ecb2666952c.png,1
1124,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'round', 'studios', 'warm']",data/44afeb3a-3450-488b-9d01-52e05b88fe43.jpg,0
3159,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 92, 'name': 'Flowers', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['flowers', 'grass', 'meadow', 'nature', 'plants']",data/d9e3584b-00ad-477e-af64-16f7007ee6ce.png,1
3089,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['bark', 'branch', 'forest', 'log', 'nature', 'old', 'stick', 'stump', 'tree', 'trunk', 'twig', 'wild', 'wood']",data/b9b5949c-ee4f-442e-8a9e-062b8c654bc2.png,1
1908,"{'id': 1, 'name': '3D Models'}","{'id': 131, 'name': 'Science', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 155, 'name': 'Medicine', 'category': {'id': 131, 'name': 'Science', 'type': {'id': 1, 'name': '3D Models'}}}","['emergency', 'equipment', 'healthcare', 'hospital', 'medical']",data/697f821a-9197-45cc-8320-012f411e210b.png,0
2623,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['government', 'kremlin', 'moscow', 'nikolskaya', 'red_square', 'russia', 'tower']",data/c5fa2f7b-2788-4238-91b1-2b5ff98bc96d.png,0
1126,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['blue', 'cold', 'lamps', 'round', 'studios']",data/94b3a474-3476-4e9e-bd54-2a97cb32f9f6.jpg,0
221,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['bmw', 'sportcar', 's-segment', 'supercar']",data/44740633-bf3a-4492-8367-6153f8009445.png,2
2771,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 92, 'name': 'Flowers', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['bluebell', 'decor', 'flowers', 'nature', 'organic', 'plants']",data/989728ce-4831-4aad-8b8d-00552ed85eda.png,1
306,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['honda', 's-class', 'sportcar', 's-segment']",data/217fe557-e7d1-4aad-837f-0c3b846fc569.png,2
635,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['desert', 'high-contrast', 'natural_light', 'nature', 'outdoor', 'rock', 'sand', 'sun', 'sunrise/sunset']",data/e052252a-181a-43be-ae67-5b57aaeef4f1.png,0
2544,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 44, 'name': 'Medium Sized', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['building', 'city', 'panel_building']",data/1ba7786c-ae57-4bf2-843b-19c9014cccd3.png,0
2080,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 35, 'name': 'Casual People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['casual', 'human', 'standing', 'woman', 'women']",data/3c602e4c-5754-495d-890a-c262262bfc52.png,0
1440,"{'id': 5, 'name': 'HUD'}","{'id': 46, 'name': 'Background', 'type': {'id': 5, 'name': 'HUD'}}",,"['background', 'bg', 'cyber', 'data', 'digital', 'dots', 'futuristic', 'hud', 'sci-fi', 'technology']",data/eb299699-7992-4310-8086-86d4cdf8083d.jpg,0
1631,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['burn', 'explosion', 'fire', 'flame']",data/c56fe6a8-f4a7-4b27-a188-583c85e391c2.jpg,0
1459,"{'id': 5, 'name': 'HUD'}","{'id': 46, 'name': 'Background', 'type': {'id': 5, 'name': 'HUD'}}",,"['background', 'bg', 'data', 'digital', 'grid', 'hud', 'infographics', 'interface', 'topography', 'шурешки']",data/f35137b4-2576-424f-8ed3-e7112ef72417.jpg,0
219,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['bmw', 'f-segment', 'sedan']",data/251b5ba2-1d29-4f2d-a568-9bcd329ba32e.png,2
3128,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['branch', 'forests', 'nature', 'old', 'stick', 'stump', 'tree', 'trunk', 'twig', 'wild', 'wood']",data/bf31b3af-79e0-4007-aa87-6c652d61463d.png,1
1853,"{'id': 4, 'name': 'Footages'}","{'id': 39, 'name': 'Sparks', 'type': {'id': 4, 'name': 'Footages'}}",,"['flash', 'sparks', 'welding']",data/7dd423ad-2148-4e9c-af27-3fb61b196e11.jpg,0
407,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['d-segment', 'nissan', 'sedan', 'sportcar']",data/7cd3652c-1003-4fd5-bca3-c74094d37583.png,2
1206,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'lamps', 'round', 'studios']",data/2f899ef8-3008-4ad2-9899-3ced600b22c2.jpg,0
3200,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['audi', 'electrocar', 'sportcar']",data/0f0fea5a-b551-4b6d-a12a-89fbcd456228.png,2
867,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 150, 'name': 'Other', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['spotlight', 'studios', 'warm']",data/6dafca3e-33fc-4b6d-86ef-56f948b59145.jpg,0
846,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['neutral', 'softbox', 'studios']",data/e0c127f4-ebee-4d34-84b3-576c5c1c1fdc.jpg,0
1580,"{'id': 4, 'name': 'Footages'}","{'id': 36, 'name': 'Debris', 'type': {'id': 4, 'name': 'Footages'}}",,"['breaking', 'collapse', 'crush', 'debris', 'explosion']",data/def1ae7a-31f3-435b-b320-1ea93a2124f7.png,0
3148,"{'id': 19, 'name': 'VJ Loops'}","{'id': 117, 'name': 'Noises', 'type': {'id': 19, 'name': 'VJ Loops'}}",,['noise'],data/e14072eb-4ad7-46e4-ac68-3af681c10740.jpg,0
2790,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 70, 'name': 'Furniture', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['bench', 'bin', 'furniture', 'garbage', 'recycle', 'rubbish', 'street', 'trash', 'trash_bin', 'urban']",data/98c47d43-5028-495e-8086-1536bb60dca3.png,0
2671,"{'id': 9, 'name': 'Rigs'}","{'id': 73, 'name': 'Animals', 'type': {'id': 9, 'name': 'Rigs'}}",,"['animals', 'octopus', 'rig', 'vulgaris']",data/5afec8f6-c2b6-4703-bc86-2894e4dfc037.png,0
2784,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 70, 'name': 'Furniture', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['bar', 'cafe', 'furniture', 'restaurant', 'service', 'stools', 'street', 'table', 'umbrella']",data/d37ac2d9-0d84-4210-ab82-95bd3e71fbdf.png,0
309,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['compact_car', 'c-segment', 'hatchback', 'hyundai']",data/df88891e-2b37-4281-ac9b-b751e4fbb207.png,2
2462,"{'id': 1, 'name': '3D Models'}","{'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 63, 'name': 'Megapolis', 'category': {'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}}","['atm', 'bank', 'cash', 'credit', 'finance', 'outdoor', 'street', 'terminal', 'urban']",data/26a8964c-ac09-47be-9d88-913d619f1b67.png,0
2488,"{'id': 1, 'name': '3D Models'}","{'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 63, 'name': 'Megapolis', 'category': {'id': 5, 'name': 'Outdoor', 'type': {'id': 1, 'name': '3D Models'}}}","['auto', 'car', 'city', 'outdoor', 'parking', 'parking_meter', 'street', 'ticket_machine', 'urban']",data/ceb4ade1-0106-460f-adde-b33ee82fc6a6.png,0
3358,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 40, 'name': 'Small Homes', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['architecture', 'building', 'house', 'street']",data/4d4f16c5-fef5-458b-8cb4-81eab7ecb565.png,0
1424,"{'id': 5, 'name': 'HUD'}","{'id': 56, 'name': 'Other', 'type': {'id': 5, 'name': 'HUD'}}",,"['data', 'digital', 'hud', 'interface', 'lainer', 'lines', 'pointers', 'scheme', 'шурешки']",data/45bd5a8c-022b-4614-9601-61c263353fc8.jpg,0
1623,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['burn', 'explosion', 'fire', 'flame', 'sparks']",data/30da423e-9679-4cab-9522-52d7ede6da37.jpg,0
1415,"{'id': 5, 'name': 'HUD'}","{'id': 44, 'name': 'Lines', 'type': {'id': 5, 'name': 'HUD'}}",,"['data', 'digital', 'energy', 'hud', 'hydro', 'hydroelectricity', 'infographics', 'interface', 'lines', 'pointers', 'power', 'scheme', 'шурешки']",data/00e524bd-c30f-42cf-8db2-35c570ccfa83.jpg,0
